
D#	001	001	13155.968	IMU	-0.01	0.99	-0.16	0.00	-0.009	0.013	-1.034	0.456	0.123	0.868	105.86	191.49	-735.61	1010.35	32.2	325.36
D#	001	001	13156.009	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.010	-1.034	0.484	0.122	0.802	115.61	195.52	-741.33	1010.37	32.2	325.36
D#	001	001	13156.047	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.010	-1.035	0.542	0.068	0.848	110.29	196.16	-738.71	1010.36	32.2	325.39
D#	001	001	13156.066	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.010	-1.036	0.387	0.169	0.907	111.19	197.48	-736.60	1010.36	32.2	325.39
D#	001	001	13156.089	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.007	-1.028	0.691	0.074	0.807	107.39	206.40	-737.73	1010.36	32.2	325.50
D#	001	001	13156.109	IMU	-0.01	0.99	-0.16	0.00	-0.006	0.007	-1.033	0.620	0.170	0.741	107.88	205.97	-744.23	1010.35	32.2	325.46
D#	001	001	13156.131	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.012	-1.035	0.450	0.074	0.787	111.23	190.09	-743.95	1010.35	32.2	325.46
D#	001	001	13156.152	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.009	-1.032	0.645	0.116	0.900	109.49	199.11	-742.82	1010.35	32.2	325.46
D#	001	001	13156.175	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.009	-1.033	0.561	0.175	0.860	110.86	198.72	-732.30	1010.36	32.2	325.42
D#	001	001	13156.198	IMU	-0.01	0.99	-0.16	0.00	-0.009	0.011	-1.034	0.497	0.128	0.855	98.87	196.46	-747.99	1010.36	32.2	325.42

D#	001	001	13156.239	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.011	-1.033	0.543	0.069	0.855	111.63	192.37	-741.50	1010.37	32.2	325.34
D#	001	001	13156.261	IMU	-0.01	0.99	-0.16	0.00	-0.005	0.013	-1.037	0.334	0.116	0.908	108.62	194.84	-734.76	1010.37	32.2	325.34
D#	001	001	13156.285	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.011	-1.035	0.416	0.175	0.915	93.75	190.65	-734.94	1010.37	32.2	325.34
D#	001	001	13156.307	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.010	-1.035	0.533	0.075	0.862	106.34	190.98	-737.03	1010.35	32.2	325.46
D#	001	001	13156.331	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.009	-1.030	0.547	0.170	0.748	105.35	193.21	-737.91	1010.35	32.2	325.46
D#	001	001	13156.351	IMU	-0.01	0.99	-0.16	0.00	-0.006	0.007	-1.031	0.710	0.128	0.895	109.12	200.43	-734.25	1010.35	32.2	325.46
D#	001	001	13156.373	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.011	-1.032	0.569	0.015	0.859	103.37	200.32	-733.73	1010.35	32.2	325.52
