
D#	001	001	13914.603	IMU	-0.01	0.98	-0.18	0.00	-0.009	0.010	-1.034	0.481	0.062	0.908	110.98	184.64	-736.75	1010.23	32.2	326.53
D#	001	001	13914.640	IMU	-0.01	0.98	-0.18	0.00	-0.009	0.010	-1.030	0.595	0.061	0.807	106.25	185.32	-744.83	1010.23	32.2	326.44
D#	001	001	13914.679	IMU	-0.01	0.98	-0.18	0.00	-0.010	0.011	-1.030	0.394	0.115	0.741	108.45	189.79	-740.18	1010.24	32.2	326.44
D#	001	001	13914.715	IMU	-0.01	0.98	-0.18	0.00	-0.009	0.013	-1.031	0.531	0.121	0.787	110.42	192.71	-735.21	1010.20	32.2	326.70
D#	001	001	13914.747	IMU	-0.01	0.98	-0.18	0.00	-0.009	0.010	-1.034	0.440	0.176	0.793	115.43	187.66	-735.13	1010.20	32.2	326.70
D#	001	001	13914.771	IMU	-0.01	0.98	-0.18	0.00	-0.008	0.009	-1.032	0.536	0.129	0.847	108.12	188.68	-734.09	1010.21	32.2	326.65
D#	001	001	13914.792	IMU	-0.01	0.98	-0.18	0.00	-0.010	0.011	-1.034	0.387	0.230	0.854	109.23	189.11	-735.67	1010.21	32.2	326.65
D#	001	001	13914.811	IMU	-0.01	0.98	-0.18	0.00	-0.008	0.006	-1.025	0.637	0.189	0.854	108.66	186.15	-729.29	1010.21	32.2	326.65
D#	001	001	13914.829	IMU	-0.01	0.98	-0.18	0.00	-0.007	0.013	-1.033	0.399	0.076	0.854	110.51	184.90	-724.60	1010.21	32.2	326.77
D#	001	001	13914.849	IMU	-0.00	0.98	-0.18	0.00	-0.009	0.013	-1.034	0.370	0.063	0.854	105.00	184.38	-734.70	1010.20	32.2	326.77

D#	001	001	13914.894	IMU	-0.00	0.98	-0.18	0.00	-0.010	0.011	-1.033	0.474	0.169	0.908	108.97	190.44	-736.93	1010.20	32.2	326.97
D#	001	001	13914.913	IMU	-0.01	0.98	-0.18	0.00	-0.009	0.009	-1.031	0.594	0.128	0.861	120.06	196.12	-730.83	1010.18	32.3	326.87
D#	001	001	13914.933	IMU	-0.01	0.98	-0.18	0.00	-0.010	0.009	-1.031	0.555	0.176	0.802	111.11	189.09	-727.26	1010.18	32.3	326.87
D#	001	001	13914.954	IMU	-0.00	0.98	-0.18	0.00	-0.009	0.014	-1.034	0.443	0.129	0.741	107.35	186.14	-733.80	1010.18	32.3	326.87
D#	001	001	13914.975	IMU	-0.00	0.98	-0.18	0.00	-0.008	0.012	-1.033	0.429	0.123	0.841	114.14	197.46	-736.55	1010.19	32.2	326.85
D#	001	001	13914.995	IMU	-0.00	0.98	-0.18	0.00	-0.010	0.012	-1.033	0.427	0.122	0.907	111.76	201.16	-738.71	1010.19	32.2	326.85
D#	001	001	13915.014	IMU	-0.00	0.98	-0.18	0.00	-0.010	0.008	-1.030	0.642	0.122	0.861	107.63	199.58	-730.57	1010.19	32.2	326.85
