
D#	001	001	13345.430	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.008	-1.026	0.522	0.068	0.787	109.57	203.15	-739.66	1010.25	32.2	326.34
D#	001	001	13345.450	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.010	-1.029	0.439	0.062	0.846	104.61	202.51	-730.97	1010.25	32.2	326.34
D#	001	001	13345.472	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.010	-1.031	0.482	0.061	0.800	99.39	201.19	-736.37	1010.25	32.2	326.34
D#	001	001	13345.494	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.008	-1.026	0.702	0.168	0.848	104.52	193.32	-737.63	1010.25	32.2	326.38
D#	001	001	13345.534	IMU	-0.01	0.99	-0.16	0.00	-0.005	0.009	-1.032	0.460	0.074	0.907	103.54	195.24	-731.12	1010.24	32.2	326.38
D#	001	001	13345.568	IMU	-0.00	0.99	-0.16	0.00	-0.006	0.011	-1.032	0.324	0.116	0.807	98.94	198.14	-732.41	1010.25	32.2	326.31
D#	001	001	13345.609	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.008	-1.029	0.845	0.068	0.903	107.47	195.17	-732.95	1010.25	32.2	326.31
D#	001	001	13345.649	IMU	-0.00	0.99	-0.16	0.00	-0.008	0.014	-1.038	0.316	0.169	0.807	102.68	196.02	-733.18	1010.24	32.2	326.42
D#	001	001	13345.688	IMU	-0.01	0.99	-0.16	0.00	-0.007	0.008	-1.030	0.682	0.074	0.902	106.95	194.28	-733.27	1010.24	32.2	326.42
D#	001	001	13345.712	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.010	-1.031	0.512	0.063	0.860	115.02	191.46	-743.37	1010.24	32.2	326.42

D#	001	001	13345.756	IMU	-0.01	0.99	-0.16	0.00	-0.009	0.011	-1.033	0.384	0.115	0.855	112.13	194.46	-733.53	1010.25	32.2	326.36
D#	001	001	13345.777	IMU	-0.01	0.99	-0.16	0.00	-0.008	0.011	-1.032	0.529	0.121	0.855	104.64	193.63	-737.44	1010.25	32.2	326.36
D#	001	001	13345.798	IMU	-0.01	0.99	-0.16	0.00	-0.009	0.012	-1.033	0.493	0.122	0.908	104.63	202.69	-730.04	1010.25	32.2	326.36
