
D#	001	001	14483.689	IMU	-0.01	0.99	0.17	0.00	-0.008	0.009	-1.034	0.542	0.127	0.794	19.28	145.21	-740.55	1010.33	32.4	325.69
D#	001	001	14483.711	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.034	0.602	0.123	0.847	17.52	143.65	-744.42	1010.33	32.4	325.69
D#	001	001	14483.731	IMU	-0.01	0.99	0.17	0.00	-0.009	0.011	-1.031	0.609	0.176	0.854	13.63	148.22	-743.02	1010.33	32.4	325.62
D#	001	001	14483.751	IMU	-0.01	0.99	0.17	0.00	-0.008	0.009	-1.032	0.449	0.182	0.854	8.87	149.09	-739.42	1010.34	32.4	325.62
D#	001	001	14483.772	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.027	0.537	0.076	0.908	18.37	148.42	-742.93	1010.34	32.4	325.62
D#	001	001	14483.796	IMU	-0.01	0.99	0.17	0.00	-0.008	0.012	-1.032	0.494	0.063	0.861	15.04	147.08	-747.43	1010.34	32.4	325.71
D#	001	001	14483.816	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.031	0.489	0.115	0.855	23.06	139.20	-750.32	1010.32	32.4	325.71
D#	001	001	14483.836	IMU	-0.01	0.99	0.17	0.00	-0.007	0.009	-1.033	0.488	0.068	0.801	14.92	145.31	-746.51	1010.32	32.4	325.71
D#	001	001	14483.856	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.035	0.542	0.062	0.902	16.73	142.64	-739.88	1010.32	32.4	325.71
D#	001	001	14483.878	IMU	-0.01	0.99	0.17	0.00	-0.007	0.009	-1.031	0.548	0.115	0.806	25.86	151.98	-739.10	1010.32	32.4	325.72

D#	001	001	14483.923	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.030	0.549	0.121	0.795	24.46	154.86	-741.79	1010.32	32.4	325.72
D#	001	001	14483.942	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.029	0.496	0.176	0.847	18.64	146.65	-747.95	1010.33	32.4	325.65
D#	001	001	14483.963	IMU	-0.01	0.99	0.17	0.00	-0.009	0.010	-1.032	0.543	0.129	0.800	19.34	142.16	-743.50	1010.33	32.4	325.65
D#	001	001	14483.983	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.030	0.495	0.177	0.848	22.77	141.32	-748.67	1010.33	32.4	325.65
D#	001	001	14484.001	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.034	0.489	0.075	0.854	16.89	139.92	-755.87	1010.32	32.4	325.75
D#	001	001	14484.021	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.029	0.542	0.063	0.801	21.74	144.56	-747.83	1010.32	32.4	325.75
D#	001	001	14484.041	IMU	-0.01	0.99	0.17	0.00	-0.009	0.011	-1.031	0.548	0.061	0.848	29.01	151.74	-741.44	1010.32	32.4	325.75
D#	001	001	14484.061	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.031	0.496	0.115	0.854	27.88	150.57	-748.81	1010.31	32.4	325.78
D#	001	001	14484.084	IMU	-0.01	0.99	0.17	0.00	-0.010	0.011	-1.034	0.489	0.067	0.801	27.40	147.99	-751.90	1010.32	32.4	325.78
D#	001	001	14484.104	IMU	-0.01	0.99	0.17	0.00	-0.009	0.012	-1.029	0.542	0.116	0.794	26.16	139.58	-750.19	1010.32	32.4	325.78

D#	001	001	14484.132	IMU	-0.01	0.99	0.17	0.00	-0.009	0.011	-1.031	0.548	0.175	0.794	26.68	141.28	-750.47	1010.32	32.4	325.74
D#	001	001	14484.152	IMU	-0.01	0.99	0.17	0.00	-0.010	0.011	-1.029	0.496	0.128	0.847	25.85	136.76	-751.60	1010.32	32.4	325.74
D#	001	001	14484.172	IMU	-0.01	0.99	0.17	0.00	-0.008	0.010	-1.030	0.597	0.069	0.746	24.46	146.38	-749.05	1010.32	32.4	325.74
D#	001	001	14484.194	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.031	0.555	0.169	0.788	23.88	148.32	-750.00	1010.33	32.4	325.60
D#	001	001	14484.215	IMU	-0.01	0.99	0.17	0.00	-0.006	0.010	-1.030	0.496	0.074	0.793	18.40	146.00	-743.35	1010.34	32.4	325.60
D#	001	001	14484.235	IMU	-0.01	0.99	0.17	0.00	-0.008	0.008	-1.031	0.489	0.170	0.901	29.70	143.98	-741.57	1010.34	32.4	325.60
D#	001	001	14484.258	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.031	0.596	0.074	0.914	15.61	138.94	-744.84	1010.33	32.4	325.63
D#	001	001	14484.279	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.032	0.501	0.116	0.862	25.39	148.34	-745.21	1010.33	32.4	325.63
D#	001	001	14484.305	IMU	-0.01	0.99	0.17	0.00	-0.007	0.012	-1.031	0.544	0.175	0.748	20.08	155.42	-750.39	1010.33	32.4	325.63
D#	001	001	14484.324	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.033	0.441	0.182	0.788	18.90	151.07	-753.58	1010.34	32.4	325.58

D#	001	001	14484.361	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.031	0.429	0.022	0.847	17.35	148.20	-751.90	1010.34	32.4	325.58
D#	001	001	14484.381	IMU	-0.01	0.99	0.17	0.00	-0.008	0.009	-1.032	0.535	0.110	0.854	22.98	144.90	-753.20	1010.34	32.4	325.58
D#	001	001	14484.402	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.030	0.548	0.013	0.854	20.12	150.84	-748.72	1010.32	32.4	325.78
D#	001	001	14484.422	IMU	-0.01	0.99	0.17	0.00	-0.006	0.012	-1.033	0.495	0.109	0.854	9.49	152.29	-753.88	1010.32	32.4	325.78
D#	001	001	14484.446	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.031	0.543	0.067	0.747	17.59	146.62	-748.00	1010.32	32.4	325.78
D#	001	001	14484.466	IMU	-0.01	0.99	0.17	0.00	-0.008	0.009	-1.032	0.441	0.062	0.788	18.90	142.14	-749.55	1010.32	32.4	325.74
D#	001	001	14484.490	IMU	-0.01	0.99	0.17	0.00	-0.007	0.008	-1.033	0.483	0.169	0.846	27.82	142.36	-744.17	1010.32	32.4	325.74
D#	001	001	14484.511	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.033	0.434	0.128	0.746	21.10	148.73	-751.97	1010.32	32.4	325.74
D#	001	001	14484.532	IMU	-0.01	0.99	0.17	0.00	-0.006	0.009	-1.032	0.535	0.069	0.895	24.56	145.12	-747.20	1010.30	32.4	325.91
D#	001	001	14484.555	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.032	0.494	0.169	0.806	19.73	149.89	-749.22	1010.30	32.4	325.91

D#	001	001	14484.585	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.032	0.543	0.181	0.849	21.89	147.70	-746.04	1010.30	32.4	325.87
D#	001	001	14484.607	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.033	0.549	0.075	0.908	28.03	149.92	-745.72	1010.31	32.4	325.87
D#	001	001	14484.629	IMU	-0.01	0.99	0.17	0.00	-0.008	0.009	-1.031	0.549	0.063	0.861	21.19	147.72	-758.65	1010.31	32.4	325.87
D#	001	001	14484.651	IMU	-0.01	0.99	0.17	0.00	-0.008	0.010	-1.031	0.549	0.115	0.855	21.45	135.28	-753.02	1010.31	32.4	326.00
D#	001	001	14484.669	IMU	-0.01	0.99	0.17	0.00	-0.009	0.011	-1.032	0.549	0.121	0.747	17.38	148.89	-740.60	1010.29	32.4	326.03
