D#	001	001	1603055777.203	CAN	1	0	0x1FFFF532	8	F393713F3EBB2DE3
D#	001	001	1603055777.205	IMU	0.01	-1.00	0.07	-0.00	-0.010	0.011	-1.035	0.532	0.326	0.927	79.32	213.62	-801.98	101162.47	31.0	315.76
D#	001	001	1603055777.206	GPS	37.91009140	23.73735237	45.200	8.207	1.259
D#	001	001	1603055777.207	CAN	1	0	0x1FFFF531	8	A02C6E1DDE35E8ED
D#	001	001	1603055777.211	CAN	1	0	0x1FFFF530	8	B7CF3E84113D12AF
D#	001	001	1603055777.215	CAN	1	0	0x1FFFF531	8	C6D44803EB9E8553
D#	001	001	1603055777.219	CAN	1	0	0x1FFFF530	8	9151B2776BF103D2
D#	001	001	1603055777.223	CAN	1	0	0x1FFFF532	8	E5839C82144FBB1C
D#	001	001	1603055777.227	CAN	1	0	0x1FFFF532	8	085DA1FF9DEAF7DE
D#	001	001	1603055777.250	CAN	1	0	0x1FFFF532	8	005C86B87BB191A3
D#	001	001	1603055777.272	CAN	1	0	0x1FFFF530	8	3A2420B28ACE5762
D#	001	001	1603055777.295	CAN	1	0	0x1FFFF531	8	D346B49ECEB69152
D#	001	001	1603055777.321	CAN	1	0	0x1FFFF532	8	8689FDC81286510E
D#	001	001	1603055777.349	CAN	1	0	0x1FFFF530	8	AED8749AAE875141
D#	001	001	1603055777.370	IMU	0.00	-1.00	0.07	-0.00	-0.012	0.017	-1.034	0.279	0.200	0.863	73.08	213.18	-805.41	101162.91	31.0	315.72
D#	001	001	1603055777.376	GPS	37.91009140	23.73735428	45.200	8.207	1.370
D#	001	001	1603055777.380	CAN	1	0	0x1FFFF531	8	9EB333B828910AD0
D#	001	001	1603055777.384	CAN	1	0	0x1FFFF531	8	9B30F6BBA02AE9B8
D#	001	001	1603055777.407	CAN	1	0	0x1FFFF530	8	255ABB114454F5BB
D#	001	001	1603055777.430	CAN	1	0	0x1FFFF531	8	5A0CF52EBABCF196
D#	001	001	1603055777.568	CAN	1	0	0x1FFFF532	8	7E32DF46EA690CE4
D#	001	001	1603055777.572	CAN	1	0	0x1FFFF530	8	3D8EC272BF3D2948
D#	001	001	1603055777.577	CAN	1	0	0x1FFFF532	8	A0AD9A65088659BB
D#	001	001	1603055777.582	CAN	1	0	0x1FFFF531	8	9B345542DC6C7609
D#	001	001	1603055777.585	CAN	1	0	0x1FFFF530	8	D1822D58197DD95E
D#	001	001	1603055777.587	CAN	1	0	0x1FFFF530	8	3CD0E80A11A1C90C
D#	001	001	1603055777.589	CAN	1	0	0x1FFFF531	8	B87BC323BF28AC4F
D#	001	001	1603055777.610	IMU	0.01	-1.00	0.07	-0.00	-0.017	0.011	-1.038	0.678	0.024	0.963	74.64	217.18	-804.84	101163.28	31.0	315.69
D#	001	001	1603055777.614	GPS	37.91009140	23.73735428	45.500	8.207	1.370
D#	001	001	1603055777.615	CAN	1	0	0x1FFFF530	8	660E486ECA5E9E47
D#	001	001	1603055777.638	CAN	1	0	0x1FFFF532	8	661F35E2069E1BFE
D#	001	001	1603055777.661	CAN	1	0	0x1FFFF532	8	CB08F7B1EC090915
D#	001	001	1603055777.669	CAN	1	0	0x1FFFF532	8	E37C9674089C6073
D#	001	001	1603055777.692	CAN	1	0	0x1FFFF530	8	A2263CB223467036
D#	001	001	1603055777.713	CAN	1	0	0x1FFFF532	8	FFEABD7AC2A973F1
D#	001	001	1603055777.736	CAN	1	0	0x1FFFF531	8	5980A3B92E5C7DDB
D#	001	001	1603055777.758	CAN	1	0	0x1FFFF530	8	6425B482BCCB56BA
D#	001	001	1603055777.780	CAN	1	0	0x1FFFF530	8	DA392D96593F75DC
D#	001	001	1603055777.802	CAN	1	0	0x1FFFF531	8	32B338C46A537668
D#	001	001	1603055777.821	IMU	0.01	-1.00	0.07	-0.00	-0.013	0.012	-1.034	0.350	0.433	0.868	74.25	213.63	-797.56	101163.37	31.0	315.69
D#	001	001	1603055777.825	GPS	37.91009140	23.73735428	45.500	8.207	1.389
D#	001	001	1603055777.966	CAN	1	0	0x1FFFF532	8	BEF32B417B99F8AD
D#	001	001	1603055777.970	CAN	1	0	0x1FFFF531	8	3DD1CCDADCDE91FC
D#	001	001	1603055777.974	CAN	1	0	0x1FFFF530	8	D408CDAB22C9CB42
D#	001	001	1603055777.978	CAN	1	0	0x1FFFF530	8	6BA3E8EF2E58068B
D#	001	001	1603055777.982	CAN	1	0	0x1FFFF530	8	CF34B664E1E3CAA6
D#	001	001	1603055777.985	CAN	1	0	0x1FFFF530	8	B6EF679F75C39B2D
D#	001	001	1603055777.989	CAN	1	0	0x1FFFF530	8	2C5318A7028D6E6F
D#	001	001	1603055777.993	CAN	1	0	0x1FFFF532	8	194CC9317D9D519D
D#	001	001	1603055778.016	CAN	1	0	0x1FFFF532	8	BFDFC793561A92D2
D#	001	001	1603055778.024	CAN	1	0	0x1FFFF532	8	A2A3B26E0D1DA91E
D#	001	001	1603055778.042	IMU	0.01	-1.00	0.07	-0.00	-0.014	0.013	-1.035	0.633	-0.056	0.963	75.13	213.19	-793.49	101163.75	31.0	315.66
D#	001	001	1603055778.046	GPS	37.91009140	23.73735619	45.500	8.585	1.796
D#	001	001	1603055778.047	CAN	1	0	0x1FFFF532	8	DA37803EC3481CD3
D#	001	001	1603055778.070	CAN	1	0	0x1FFFF530	8	FE656AF2E4D58792
D#	001	001	1603055778.092	CAN	1	0	0x1FFFF530	8	95C5A676578EA30E
D#	001	001	1603055778.117	CAN	1	0	0x1FFFF532	8	41A323D1F51A6EBB
D#	001	001	1603055778.139	CAN	1	0	0x1FFFF530	8	B577D5FE84D13EF2
