
D#	001	001	14673.336	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.030	0.435	0.116	0.855	31.36	149.84	-739.53	1010.32	32.4	325.77
D#	001	001	14673.379	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.034	0.428	0.229	0.855	21.54	144.55	-747.00	1010.32	32.4	325.77
D#	001	001	14673.401	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.029	0.481	0.081	0.747	24.74	143.37	-743.10	1010.33	32.4	325.66
D#	001	001	14673.421	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.031	0.487	0.063	0.949	18.76	148.10	-736.44	1010.33	32.4	325.66
D#	001	001	14673.441	IMU	-0.01	0.99	0.17	0.00	-0.009	0.010	-1.032	0.542	0.115	0.812	20.44	148.00	-747.71	1010.33	32.4	325.66
D#	001	001	14673.463	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.031	0.602	0.121	0.796	24.28	144.82	-743.40	1010.33	32.4	325.65
D#	001	001	14673.485	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.031	0.502	0.176	0.847	22.75	140.34	-748.63	1010.33	32.4	325.65
D#	001	001	14673.507	IMU	-0.01	0.99	0.17	0.00	-0.009	0.011	-1.028	0.544	0.129	0.800	13.74	144.74	-752.83	1010.33	32.4	325.65
D#	001	001	14673.527	IMU	-0.01	0.99	0.17	0.00	-0.007	0.009	-1.032	0.549	0.069	0.794	26.70	154.96	-752.59	1010.33	32.4	325.60
D#	001	001	14673.547	IMU	-0.01	0.99	0.17	0.00	-0.009	0.012	-1.032	0.496	0.116	0.847	22.72	156.11	-747.46	1010.34	32.4	325.60

D#	001	001	14673.587	IMU	-0.01	0.99	0.17	0.00	-0.007	0.012	-1.030	0.543	0.068	0.854	17.91	153.45	-748.32	1010.34	32.4	325.60
D#	001	001	14673.606	IMU	-0.01	0.99	0.17	0.00	-0.007	0.010	-1.032	0.602	0.062	0.854	15.89	154.43	-748.68	1010.34	32.4	325.58
D#	001	001	14673.631	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.031	0.502	0.115	0.854	20.28	141.24	-753.86	1010.34	32.4	325.58
D#	001	001	14673.651	IMU	-0.01	0.99	0.17	0.00	-0.009	0.010	-1.031	0.490	0.067	0.801	9.56	141.98	-750.00	1010.34	32.4	325.58
D#	001	001	14673.674	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.031	0.435	0.062	0.848	16.57	143.33	-753.41	1010.31	32.4	325.82
D#	001	001	14673.693	IMU	-0.01	0.99	0.17	0.00	-0.008	0.010	-1.031	0.482	0.115	0.907	13.24	154.37	-752.83	1010.31	32.4	325.82
D#	001	001	14673.717	IMU	-0.01	0.99	0.17	0.00	-0.007	0.011	-1.034	0.488	0.067	0.807	23.35	149.58	-747.56	1010.31	32.4	325.82
D#	001	001	14673.738	IMU	-0.01	0.99	0.17	0.00	-0.008	0.010	-1.032	0.488	0.062	0.849	25.50	145.48	-743.34	1010.33	32.4	325.66
D#	001	001	14673.758	IMU	-0.01	0.99	0.17	0.00	-0.007	0.012	-1.030	0.381	0.169	0.908	19.08	142.71	-750.61	1010.33	32.4	325.66
D#	001	001	14673.777	IMU	-0.01	0.99	0.17	0.00	-0.008	0.013	-1.034	0.529	0.128	0.861	16.38	147.83	-739.59	1010.33	32.4	325.66

D#	001	001	14673.806	IMU	-0.01	0.99	0.17	0.00	-0.006	0.011	-1.031	0.493	0.176	0.909	18.39	144.74	-733.95	1010.36	32.4	325.39
D#	001	001	14673.827	IMU	-0.01	0.99	0.17	0.00	-0.008	0.010	-1.032	0.489	0.129	0.861	19.23	145.54	-739.63	1010.36	32.4	325.39
D#	001	001	14673.847	IMU	-0.01	0.99	0.17	0.00	-0.009	0.009	-1.033	0.542	0.069	0.963	18.54	144.83	-747.04	1010.36	32.4	325.39
D#	001	001	14673.868	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.033	0.548	0.062	0.867	28.71	144.53	-750.16	1010.32	32.4	325.76
D#	001	001	14673.890	IMU	-0.01	0.99	0.17	0.00	-0.008	0.011	-1.030	0.549	0.115	0.910	19.38	151.73	-746.44	1010.32	32.4	325.76
